https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCH,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1735084800000,2024-12-25 00:00:00,BCH/USDT,470.04,470.84,455.66,465.31,8738902.55,18833.43144,4523512.29,9748.649859,124630,464.02
1734998400000,2024-12-24 00:00:00,BCH/USDT,460.58,478.68,450.14,470.2,10325569.11,22241.284783,5379865.95,11588.180444,147291,464.36
1734912000000,2024-12-23 00:00:00,BCH/USDT,445.89,466.14,432.14,460.57,11590338.86,25989.6943,6094998.7,13668.504189,163825,446.09
1734825600000,2024-12-22 00:00:00,BCH/USDT,456.05,461.26,434.58,445.74,10361106.76,22956.509556,5431350.79,12034.202526,146683,451.39
1734739200000,2024-12-21 00:00:00,BCH/USDT,449.24,472.6,442.13,455.96,11833580.46,25828.744323,6146175.04,13416.60499,166920,458.29
1734652800000,2024-12-20 00:00:00,BCH/USDT,438.76,451.51,390.53,449.21,16731578.97,38725.512002,9068490.01,20994.352973,236835,432.61
1734566400000,2024-12-19 00:00:00,BCH/USDT,479.73,489.52,421.09,438.86,16058235.93,34183.99084,8770628.6,18663.792079,228742,470.47
1734480000000,2024-12-18 00:00:00,BCH/USDT,530,542.87,475.59,480.57,12366899.41,23982.251748,6909890.45,13403.78565,176244,516.22
1734393600000,2024-12-17 00:00:00,BCH/USDT,538,546.98,524.35,529.82,11187742.83,20845.533062,5929501.26,11048.94504,160335,536.72
1734307200000,2024-12-16 00:00:00,BCH/USDT,546.22,555.99,522.82,538.15,12604930.13,23337.561723,6852669.9,12686.636719,179544,540.22
1734220800000,2024-12-15 00:00:00,BCH/USDT,534.06,549.04,524.57,546.21,9672881.46,18019.859359,5026279.28,9363.335751,137016,536.83
1734134400000,2024-12-14 00:00:00,BCH/USDT,542.33,551.6,520.04,534.02,10099811.66,18863.221306,5299125.08,9897.518249,143376,535.54
1734048000000,2024-12-13 00:00:00,BCH/USDT,540.08,543.65,526.55,542.44,11975057.97,22395.035622,6249093.23,11687.254597,169040,534.74
1733961600000,2024-12-12 00:00:00,BCH/USDT,546.78,563.25,537.11,540.1,12710932.64,23085.942622,6679493.67,12130.894369,181195,550.65
1733875200000,2024-12-11 00:00:00,BCH/USDT,516.22,549.99,502.35,546.53,13082143.43,24584.115026,6950338.67,13061.957233,186282,532.43
1733788800000,2024-12-10 00:00:00,BCH/USDT,551.64,563.23,485.42,516.29,17230630.47,32473.002764,9100799.38,17149.595567,244784,531.29
1733702400000,2024-12-09 00:00:00,BCH/USDT,622.31,623.33,516.5,551.98,12732376.29,21493.873899,6662332.46,11248.664081,180337,593.21
1733616000000,2024-12-08 00:00:00,BCH/USDT,607.86,624.38,602.95,622.19,10267421.84,16662.731104,5247212.09,8515.422644,145327,616.22
1733529600000,2024-12-07 00:00:00,BCH/USDT,618.77,626.59,604.59,607.91,10938703.84,17789.370919,5566406.03,9052.393284,155663,614.92
1733443200000,2024-12-06 00:00:00,BCH/USDT,588.56,639.81,581.01,618.68,14265221.73,23526.631707,7427440.76,12250.396707,203245,606.85
1733356800000,2024-12-05 00:00:00,BCH/USDT,583.88,632.55,550.74,588.68,16620791,27624.977078,9039440.86,15024.398739,236307,602.09
1733270400000,2024-12-04 00:00:00,BCH/USDT,585.27,600.78,542.63,583.91,15462022.23,27089.479047,8177008.72,14325.137587,220421,570.89
1733184000000,2024-12-03 00:00:00,BCH/USDT,538.33,589.97,512.12,585.83,16215489.98,30092.160338,8681212.98,16107.555355,230351,539.04
1733097600000,2024-12-02 00:00:00,BCH/USDT,532.18,560.33,495.49,538.31,17296826.47,33057.102699,9303783.82,17777.432183,262042,523.66
1733011200000,2024-12-01 00:00:00,BCH/USDT,525.91,535.83,510.64,532.05,12696396.34,24303.392244,6709893.05,12843.249504,192401,522.45
1732924800000,2024-11-30 00:00:00,BCH/USDT,518.19,538.62,506.09,525.28,11803776.24,22625.407043,6179915.21,11846.185456,180749,521.81
1732838400000,2024-11-29 00:00:00,BCH/USDT,511.01,521.84,499.89,518.2,11603476.44,22641.603266,6134218.58,11969.117964,176253,512.53
1732752000000,2024-11-28 00:00:00,BCH/USDT,517.4,524.98,497.56,510.96,11192836.89,22012.856747,6005972.14,11811.149424,169868,508.5
1732665600000,2024-11-27 00:00:00,BCH/USDT,492.39,523.56,485.86,517.51,13617726.13,26905.149184,7325739.01,14476.699459,206867,506.35
1732579200000,2024-11-26 00:00:00,BCH/USDT,491.58,505,472.19,492.72,14672642.17,29817.358934,7998868.75,16254.193265,222761,492.18
1732492800000,2024-11-25 00:00:00,BCH/USDT,515.32,531.95,483.68,491.57,14848360.1,29110.655623,8174955.23,16028.562954,223151,510.22
1732406400000,2024-11-24 00:00:00,BCH/USDT,509.99,527,478.91,515.04,14480719.96,28550.986606,8080971.39,15932.835139,218951,507.36
1732320000000,2024-11-23 00:00:00,BCH/USDT,490.5,567.38,486.51,510.04,16261050.41,31096.004702,9134371.17,17463.934882,247171,523.38
1732233600000,2024-11-22 00:00:00,BCH/USDT,484.34,503.11,474.96,490.59,13665303.39,27955.576854,7831143.41,16018.545897,206722,488.86
1732147200000,2024-11-21 00:00:00,BCH/USDT,440.14,535.72,428.71,484.3,14397406.38,29494.289424,8516869.41,17429.79863,215728,489.47
1732060800000,2024-11-20 00:00:00,BCH/USDT,446.79,454.22,428.63,440.08,12783230.45,28985.162676,7341539.07,16647.790712,193984,441.08
1731974400000,2024-11-19 00:00:00,BCH/USDT,452.41,459.9,438.36,446.69,13394987.73,29720.987173,7746002.39,17186.221689,203916,450.74
1731888000000,2024-11-18 00:00:00,BCH/USDT,433.04,469.78,431.26,452.43,13703229.93,30786.138863,7974295.15,17912.270232,208475,445.19
1731801600000,2024-11-17 00:00:00,BCH/USDT,461.74,487.88,424.76,432.9,12912431.34,29183.895975,7588825.15,17149.105042,196019,442.7
1731715200000,2024-11-16 00:00:00,BCH/USDT,431.64,483.07,428.47,461.65,14066267.66,31382.817583,8054518.43,17961.844821,211481,448.76
1731628800000,2024-11-15 00:00:00,BCH/USDT,414.9,436.45,410.17,431.69,14587253.06,34412.781892,8570559.51,20219.348419,222336,423.97
1731542400000,2024-11-14 00:00:00,BCH/USDT,439.58,445.6,410.19,414.99,17648382.48,40770.751472,10570890.29,24412.32312,267542,433
1731456000000,2024-11-13 00:00:00,BCH/USDT,432.28,450.77,403.19,439.49,15870922.46,37170.486634,9424675.95,22076.989175,242049,427.31
1731369600000,2024-11-12 00:00:00,BCH/USDT,472.82,473.59,418.1,432.76,19514342.51,43868.32429,12061870.65,27128.135902,297340,445.24
1731283200000,2024-11-11 00:00:00,BCH/USDT,440.44,479.89,422.48,472.25,16913254.81,38301.141705,10562145.03,23910.742419,258451,441.82
1731196800000,2024-11-10 00:00:00,BCH/USDT,404.72,453.59,395.23,441.13,13884500.88,32101.030161,8400346.01,19409.487979,209138,432.92
1731110400000,2024-11-09 00:00:00,BCH/USDT,376.9,406.92,369.64,404.94,8741079.16,23147.216016,4979136.17,13187.079632,133389,377.72
1731024000000,2024-11-08 00:00:00,BCH/USDT,377.69,383.75,364.36,376.95,9687997.02,25853.661845,5510860,14704.997698,146457,374.76
1730937600000,2024-11-07 00:00:00,BCH/USDT,378.4,386.63,370.91,377.62,10096938.87,26590.707372,5645058.05,14866.331708,152217,379.74
1730851200000,2024-11-06 00:00:00,BCH/USDT,342.92,383.84,342.73,378.55,15174697.44,41015.533744,8831994.31,23862.732519,231323,370.12
1730764800000,2024-11-05 00:00:00,BCH/USDT,329.52,345.3,326.76,342.94,8667605.03,25619.907876,4578417.03,13532.185077,132586,338.37
1730678400000,2024-11-04 00:00:00,BCH/USDT,340.25,342.42,322.36,329.59,7125898.64,21230.588467,3746140.18,11160.836654,108690,335.69
1730592000000,2024-11-03 00:00:00,BCH/USDT,354.12,354.98,334.23,340.24,7924218.27,23112.906723,4140052.68,12076.13396,121015,342.91
1730505600000,2024-11-02 00:00:00,BCH/USDT,349.82,357.43,341.99,354.16,5637749.76,16144.174656,2962761.66,8483.389455,86077,349.23
1730419200000,2024-11-01 00:00:00,BCH/USDT,359.01,359.95,344.28,349.82,8661183.69,24683.839207,4622808.62,13174.720572,134420,350.91
1730332800000,2024-10-31 00:00:00,BCH/USDT,368.81,377.89,350.32,359.02,8012494.17,21850.458566,4234138.93,11546.624151,122717,366.85
1730246400000,2024-10-30 00:00:00,BCH/USDT,385.51,387.32,366.52,369.36,9196007.63,24527.87468,4835834.73,12897.317255,139495,374.98
1730160000000,2024-10-29 00:00:00,BCH/USDT,365.28,389.41,363.77,385.5,11002959.33,28946.569634,5725412.87,15060.788869,168623,380.2
1730073600000,2024-10-28 00:00:00,BCH/USDT,352.28,368.17,344.49,365.46,7931356.02,22182.514517,4054661.34,11338.926306,120625,357.66
1729987200000,2024-10-27 00:00:00,BCH/USDT,348.17,354.26,347.02,352.28,5416316,15443.423681,2771929.65,7903.267577,81557,350.72
1729900800000,2024-10-26 00:00:00,BCH/USDT,349.18,357.42,346.26,348.17,9552562.39,27133.759962,4928311.54,13997.580485,146551,352.07
1729814400000,2024-10-25 00:00:00,BCH/USDT,367.78,374.37,340.58,349.37,9176672.25,25139.964591,4852346.85,13293.190989,139715,365.09
1729728000000,2024-10-24 00:00:00,BCH/USDT,348.2,370.98,346.73,367.96,8090576.79,22608.8861,4265042.49,11918.011579,123423,357.91
1729641600000,2024-10-23 00:00:00,BCH/USDT,357.74,357.94,339.47,348.22,7876602.28,22492.050593,4080435.17,11652.402439,119804,350.24
1729555200000,2024-10-22 00:00:00,BCH/USDT,363.91,367.03,354.45,357.86,8142362.42,22620.550517,4291308.64,11922.119629,124379,359.98
1729468800000,2024-10-21 00:00:00,BCH/USDT,369.59,379.23,359.21,363.89,9452614.6,25593.617054,4978844.09,13478.618338,144809,369.4
1729382400000,2024-10-20 00:00:00,BCH/USDT,363.47,369.92,357.92,369.92,4454578.62,12283.282411,2296147.37,6331.850918,69769,362.67
1729296000000,2024-10-19 00:00:00,BCH/USDT,366.94,367.61,361.74,364.29,5830327.02,16024.264999,3029081.71,8325.391852,89506,363.84
1729209600000,2024-10-18 00:00:00,BCH/USDT,369.61,377.2,362.71,367.4,6471891.69,17541.829629,3430276.2,9297.636985,102924,368.96
1729123200000,2024-10-17 00:00:00,BCH/USDT,365.86,375.02,360.43,369.69,7770545.01,21241.749574,4079517.3,11152.180172,118108,365.83
1729036800000,2024-10-16 00:00:00,BCH/USDT,354.5,370.82,351.59,365.9,9271407.36,25593.225938,4847055.79,13379.726365,141229,362.31
1728950400000,2024-10-15 00:00:00,BCH/USDT,369.02,386.13,345.38,354.78,10097097.57,27839.643434,5239816.54,14449.740871,154366,362.92
1728864000000,2024-10-14 00:00:00,BCH/USDT,321.43,369.41,319.33,368.77,9982352.66,29245.544948,5271427.28,15442.195299,152357,341.97
1728777600000,2024-10-13 00:00:00,BCH/USDT,329.22,330.22,317.32,321.45,5834504.05,17987.969815,2985322.99,9203.740713,87991,324.38
1728691200000,2024-10-12 00:00:00,BCH/USDT,327.1,333.39,324.75,329.22,6495420.66,19749.763778,3336987.38,10146.430794,98525,328.89
1728604800000,2024-10-11 00:00:00,BCH/USDT,322.91,328.61,321.79,326.74,7494074.7,23079.282063,3893054.2,11989.031378,113633,324.71
1728518400000,2024-10-10 00:00:00,BCH/USDT,320.14,325.34,316.88,322.93,7169531.36,22276.157172,3664906.99,11387.039033,108719,321.85
1728432000000,2024-10-09 00:00:00,BCH/USDT,329.17,330.63,317.88,320.24,6751141.34,20736.765565,3513426,10791.037238,102579,325.58
1728345600000,2024-10-08 00:00:00,BCH/USDT,323.83,333.81,321.74,329.39,8144561.83,24854.180574,4287208.36,13083.285767,123810,327.71
1728259200000,2024-10-07 00:00:00,BCH/USDT,324.8,333.61,320.87,323.78,8300211.24,25292.090432,4328352.3,13189.487256,127000,328.19
1728172800000,2024-10-06 00:00:00,BCH/USDT,322.03,326.03,320.62,324.7,4862686.88,15039.92573,2498447.42,7727.516632,73829,323.32
1728086400000,2024-10-05 00:00:00,BCH/USDT,324.56,325.68,317.91,321.87,4852782.03,15023.221631,2531896.22,7837.675593,74322,323.02
1728000000000,2024-10-04 00:00:00,BCH/USDT,320.1,326.2,317.64,324.43,7683891.2,23857.034119,4017398.26,12473.21106,117168,322.09
1727913600000,2024-10-03 00:00:00,BCH/USDT,316.35,323.35,307.87,320.05,9575993.05,30239.172119,5021534.66,15857.067518,146880,316.7
1727827200000,2024-10-02 00:00:00,BCH/USDT,318.19,330.21,309.88,316.32,9222063.43,28848.767039,4864161.77,15215.583601,149425,319.69
1727740800000,2024-10-01 00:00:00,BCH/USDT,337.25,348.68,310.96,318.23,9793121.06,29523.697342,5199563.89,15682.579489,157015,332.09
1727654400000,2024-09-30 00:00:00,BCH/USDT,352.9,353.9,334.49,337.65,8717660.96,25299.267062,4582152.6,13297.629804,131802,344.61
1727568000000,2024-09-29 00:00:00,BCH/USDT,352.37,358.48,345.69,352.82,6712494.2,19130.196064,3520603.03,10033.244861,102025,350.9
1727481600000,2024-09-28 00:00:00,BCH/USDT,358.54,360.84,345.84,352.47,6653162.8,18814.939069,3470492.58,9813.542495,100168,353.64
1727395200000,2024-09-27 00:00:00,BCH/USDT,351.77,364,351.77,358.4,9057779.41,25190.370763,4768489.63,13261.164269,137629,359.58
1727308800000,2024-09-26 00:00:00,BCH/USDT,343.62,358.68,339.19,351.88,9663314.01,27613.430366,5121231.55,14633.613242,146645,349.99
1727222400000,2024-09-25 00:00:00,BCH/USDT,348.35,355.74,341.56,343.61,7779040.44,22320.988517,4093866.49,11747.023632,117978,348.53
1727136000000,2024-09-24 00:00:00,BCH/USDT,341.88,351.46,337.2,348.11,6761738.71,19679.35756,3569438.9,10388.12547,102523,343.62
1727049600000,2024-09-23 00:00:00,BCH/USDT,342.74,349.18,336.58,341.78,8096511.97,23707.540626,4229049.49,12383.373861,124201,341.52
1726963200000,2024-09-22 00:00:00,BCH/USDT,345.71,347.77,334.13,342.85,5556186.05,16282.956079,2890800.15,8471.567164,85085,341.24
1726876800000,2024-09-21 00:00:00,BCH/USDT,335.65,347.18,330.59,345.74,5002146.06,14774.656135,2636207.87,7786.028616,74939,338.61
1726790400000,2024-09-20 00:00:00,BCH/USDT,339.6,345.17,331.74,335.64,7621629.79,22555.410301,4035572.42,11942.626493,116634,337.94
1726704000000,2024-09-19 00:00:00,BCH/USDT,327.13,349.27,326.3,339.65,10162663.72,29646.064426,5449904.93,15897.420024,155936,342.82
1726617600000,2024-09-18 00:00:00,BCH/USDT,314.61,328.03,306.51,327.46,7507232.47,23957.905229,3926433.25,12530.034318,117779,313.36
1726531200000,2024-09-17 00:00:00,BCH/USDT,311.74,321.97,309.35,314.7,7148644.91,22705.032015,3725860.24,11833.467099,110455,314.86
1726444800000,2024-09-16 00:00:00,BCH/USDT,316.57,323.49,309.1,311.64,7265019.55,23192.523197,3745739.22,11957.109108,111016,313.25
1726358400000,2024-09-15 00:00:00,BCH/USDT,327.33,331.09,314.72,316.55,5120586.26,15785.81425,2638981.18,8135.003998,77588,324.42
1726272000000,2024-09-14 00:00:00,BCH/USDT,335.67,339.97,325.89,327.43,5725441.9,17268.019243,2972294.35,8964.295618,87361,331.58
1726185600000,2024-09-13 00:00:00,BCH/USDT,333.2,339.7,326.95,335.45,6198374.11,18656.434178,3235869.34,9739.314041,94860,332.26
1726099200000,2024-09-12 00:00:00,BCH/USDT,337.6,342.74,330.22,333.34,6250728.68,18644.386121,3240840.89,9667.343189,95832,335.28
1726012800000,2024-09-11 00:00:00,BCH/USDT,329.47,344.44,319.8,337.48,7221611.76,21866.120439,3841400.29,11632.896205,109355,330.37
1725926400000,2024-09-10 00:00:00,BCH/USDT,322.25,331.99,317.86,329.47,5562357,17146.363565,2921282.01,9004.892402,84306,324.44
1725840000000,2024-09-09 00:00:00,BCH/USDT,305.23,325.65,299.12,322.3,6465080.25,20606.414595,3444984.49,10979.498604,102947,313.87
1725753600000,2024-09-08 00:00:00,BCH/USDT,299.16,308.37,296.48,305.16,4783437.43,15798.192238,2442707.39,8066.481225,73792,302.79
1725667200000,2024-09-07 00:00:00,BCH/USDT,294.64,308.27,293.05,299.08,5592204.38,18712.394797,2870518.84,9605.707945,85883,298.89
1725580800000,2024-09-06 00:00:00,BCH/USDT,307.8,314.37,286.72,294.47,7568576.89,24965.1115,3963695.86,13075.336435,114128,303.32
1725494400000,2024-09-05 00:00:00,BCH/USDT,314.93,316.7,303.76,307.83,5619077.77,18181.328786,2860271.49,9255.950156,85456,309.08
1725408000000,2024-09-04 00:00:00,BCH/USDT,308.64,318.49,293.31,314.98,7188347.62,23060.921662,3723960.86,11947.58006,110923,311.74
1725321600000,2024-09-03 00:00:00,BCH/USDT,323.25,325.85,307.87,308.58,5316745.81,16781.374308,2816135.37,8890.050705,81764,316.88
1725235200000,2024-09-02 00:00:00,BCH/USDT,312.46,325.22,310.54,323.28,6707002.39,21043.736302,3516288.32,11032.223882,102632,318.76
1725148800000,2024-09-01 00:00:00,BCH/USDT,321.82,322.26,310.56,312.54,6469240.47,20294.838088,3435244.32,10776.596769,98154,318.77
1725062400000,2024-08-31 00:00:00,BCH/USDT,325.03,326.79,319.04,321.97,4255271.64,13123.080434,2234433.78,6890.407276,64270,324.26
1724976000000,2024-08-30 00:00:00,BCH/USDT,322.58,330.65,314.88,324.98,7532842.97,23303.964392,3980380.5,12314.11131,114575,323.26
1724889600000,2024-08-29 00:00:00,BCH/USDT,322.18,331.22,317.04,322.78,6535359.35,20094.787275,3455372.81,10624.19995,99361,325.25
1724803200000,2024-08-28 00:00:00,BCH/USDT,324.5,330.3,314.26,322.14,9917211.95,30631.487497,5313675.29,16412.906827,151632,323.77
1724716800000,2024-08-27 00:00:00,BCH/USDT,342.49,347.48,315.42,324.65,7599992.2,22437.551758,4020614.68,11870.506398,115852,338.85
1724630400000,2024-08-26 00:00:00,BCH/USDT,356.43,358.2,339.61,342.58,7153531.36,20471.206081,3844502.51,11003.118513,108526,349.51
1724544000000,2024-08-25 00:00:00,BCH/USDT,363.8,366.93,350.15,356.27,7100208.99,19863.467313,3765649.34,10535.263916,107176,357.47
1724457600000,2024-08-24 00:00:00,BCH/USDT,364.59,369.22,357.07,363.77,7612140.51,21016.251638,4061786.8,11214.412052,115221,362.22
1724371200000,2024-08-23 00:00:00,BCH/USDT,346.54,368.51,346.24,364.51,8515412.73,23963.652571,4541138.38,12775.379485,130378,355.47
1724284800000,2024-08-22 00:00:00,BCH/USDT,349.23,351.96,342.11,346.43,7070954.27,20356.474195,3697926.11,10645.775054,107351,347.36
1724198400000,2024-08-21 00:00:00,BCH/USDT,335.37,355.27,333.27,349.22,6117717.16,17903.024968,3227041.94,9441.68941,93462,341.81
1724112000000,2024-08-20 00:00:00,BCH/USDT,337.81,346.51,331.32,335.39,7705148.92,22681.115508,4035625.76,11880.093873,116507,339.75
1724025600000,2024-08-19 00:00:00,BCH/USDT,333.37,339.86,330.37,337.96,6293196.42,18795.322199,3288489.92,9821.099884,95447,334.83
1723939200000,2024-08-18 00:00:00,BCH/USDT,341.13,341.26,341.08,341.08,506.25,1.483925,243.72,0.714402,8,341.15
1723852800000,2024-08-17 00:00:00,BCH/USDT,338.24,348.01,335.76,341.13,3453798.74,10113.3391,1776849.31,5202.993966,52411,341.54
1723766400000,2024-08-16 00:00:00,BCH/USDT,334.44,346.08,328.25,338.32,6429930.05,19046.71149,3321540.21,9838.614037,98006,337.62
1723680000000,2024-08-15 00:00:00,BCH/USDT,337.51,344.64,327.68,334.09,7615701.5,22665.803546,3976651.37,11835.995645,115258,336.03
1723593600000,2024-08-14 00:00:00,BCH/USDT,350.9,352.55,334.7,337.05,7930099.6,23107.31304,4141331.87,12067.812485,120943,343.23
1723507200000,2024-08-13 00:00:00,BCH/USDT,354.59,365.22,341.22,350.99,7882964.32,22494.251907,4119732.91,11754.815848,121087,350.48
1723420800000,2024-08-12 00:00:00,BCH/USDT,330.04,360.1,328.8,354.76,9936589.21,29028.840891,5178316.37,15123.082018,150036,342.39
1723334400000,2024-08-11 00:00:00,BCH/USDT,354.99,358.73,327.3,330.2,6309080.09,18312.023259,3278975.71,9517.70679,95599,344.78
1723248000000,2024-08-10 00:00:00,BCH/USDT,347.57,358.3,345.45,354.96,5616343.73,15901.92334,2908733.03,8236.218734,84686,353.21
1723161600000,2024-08-09 00:00:00,BCH/USDT,353.54,357.52,335.95,347.52,8940825.98,25752.828618,4701466.22,13542.206441,136459,347.21
1723075200000,2024-08-08 00:00:00,BCH/USDT,312.66,371.59,308.8,352.73,10545370.42,32069.785454,5566201.99,16926.166386,159822,329.08
1722988800000,2024-08-07 00:00:00,BCH/USDT,315.35,327.68,308.77,312.51,10080437.28,31613.637924,5289028.83,16583.056723,151993,318.93
1722902400000,2024-08-06 00:00:00,BCH/USDT,309.94,330.45,307.25,315.36,9827159.02,30762.800886,5220681.39,16339.917338,148839,319.5
1722816000000,2024-08-05 00:00:00,BCH/USDT,334.09,353.53,276.75,309.83,20496166.61,67666.474877,11230132.92,37065.362915,315081,303.31
1722729600000,2024-08-04 00:00:00,BCH/USDT,364.54,371.88,334,334.13,8045863.74,22892.873569,4195420.38,11933.103586,123567,351.66
1722643200000,2024-08-03 00:00:00,BCH/USDT,381.33,386.29,355.39,364.54,8092247.67,21575.502814,4262583.6,11362.484386,123509,375.26
1722556800000,2024-08-02 00:00:00,BCH/USDT,413.03,417.37,380.05,381.56,9903043.4,24661.320459,5244854.44,13062.39489,148115,401.7
1722470400000,2024-08-01 00:00:00,BCH/USDT,413.7,423.4,389.39,413.03,9274133.35,22518.274052,4836294.08,11744.035581,140673,412.01
1722384000000,2024-07-31 00:00:00,BCH/USDT,432.09,440.98,411.51,413.75,7678085.93,18033.131718,3965409.35,9312.460062,116360,425.86
1722297600000,2024-07-30 00:00:00,BCH/USDT,438.58,450.95,427.64,432.15,7195874.14,16510.66797,3753592.91,8612.418788,109996,435.85
1722211200000,2024-07-29 00:00:00,BCH/USDT,416.06,458.58,413.81,438.61,8401376.18,18910.363195,4376047.41,9848.575665,128026,444.41
1722124800000,2024-07-28 00:00:00,BCH/USDT,392.26,423.29,388.33,416.38,6773439.99,17082.697896,3576975.9,9022.69525,102786,396.6
1722038400000,2024-07-27 00:00:00,BCH/USDT,377.21,399.09,373.42,392.29,6765355.08,17477.007428,3496863,9033.064906,104560,387.21
1721952000000,2024-07-26 00:00:00,BCH/USDT,361.61,379.03,361.36,377.29,7831039.12,21021.557005,4100122.3,11007.488682,120690,372.56
1721865600000,2024-07-25 00:00:00,BCH/USDT,362.9,365.6,347.01,361.63,9978914.2,28146.45061,5275137.75,14878.931762,152270,354.57
1721779200000,2024-07-24 00:00:00,BCH/USDT,366.43,378.54,359.4,362.95,7361719.22,19987.96417,3817377.98,10365.184439,112577,368.34
1721692800000,2024-07-23 00:00:00,BCH/USDT,385.75,392.75,360.94,366.6,9664504.56,25721.92322,5051484.56,13446.633515,148076,375.89
